season,episode,scene,speaker1,speaker2
9,18,2,Rachel Green,Phoebe Buffay
9,18,2,Rachel Green,#ALL#
9,18,2,Phoebe Buffay,#ALL#
9,18,3,Phoebe Buffay,Monica Geller
9,18,3,Phoebe Buffay,Ross Geller
9,18,3,Chandler Bing,Phoebe Buffay
9,18,3,Phoebe Buffay,#ALL#
9,18,3,Rachel Green,Phoebe Buffay
9,18,3,Phoebe Buffay,Joey Tribbiani
9,18,3,Monica Geller,Ross Geller
9,18,3,Chandler Bing,Monica Geller
9,18,3,Monica Geller,#ALL#
9,18,3,Rachel Green,Monica Geller
9,18,3,Monica Geller,Joey Tribbiani
9,18,3,Chandler Bing,Ross Geller
9,18,3,Ross Geller,#ALL#
9,18,3,Rachel Green,Ross Geller
9,18,3,Ross Geller,Joey Tribbiani
9,18,3,Chandler Bing,#ALL#
9,18,3,Chandler Bing,Rachel Green
9,18,3,Chandler Bing,Joey Tribbiani
9,18,3,Rachel Green,#ALL#
9,18,3,#ALL#,Joey Tribbiani
9,18,3,Rachel Green,Joey Tribbiani
9,18,4,Phoebe Buffay,Joey Tribbiani
9,18,4,Gunther,Joey Tribbiani
9,18,4,Gunther,Phoebe Buffay
9,19,1,Rachel Green,Joey Tribbiani
9,19,2,Phoebe Buffay,Monica Geller
9,19,2,Monica Geller,Ross Geller
9,19,2,Chandler Bing,Monica Geller
9,19,2,Phoebe Buffay,Ross Geller
9,19,2,Chandler Bing,Phoebe Buffay
9,19,2,Chandler Bing,Ross Geller
9,19,3,Rachel Green,Joey Tribbiani
9,19,3,Director,Rachel Green
9,19,3,Director,Joey Tribbiani
9,19,5,Phoebe Buffay,Monica Geller
9,19,5,Chandler Bing,Phoebe Buffay
9,19,5,Phoebe Buffay,Ross Geller
9,19,5,Chandler Bing,Monica Geller
9,19,5,Monica Geller,Ross Geller
9,19,5,Chandler Bing,Ross Geller
9,19,6,Rachel Green,Joey Tribbiani
9,19,8,Chandler Bing,Ross Geller
9,19,9,Rachel Green,Monica Geller
9,19,9,Rachel Green,Phoebe Buffay
9,19,9,Phoebe Buffay,Monica Geller
9,19,10,Chandler Bing,Ross Geller
9,19,11,Phoebe Buffay,Monica Geller
9,19,12,Rachel Green,Joey Tribbiani
9,19,13,Chandler Bing,Monica Geller
9,20,1,Chandler Bing,Joey Tribbiani
9,20,1,Phoebe Buffay,Joey Tribbiani
9,20,1,Monica Geller,Joey Tribbiani
9,20,1,Ross Geller,Joey Tribbiani
9,20,1,Rachel Green,Joey Tribbiani
9,20,1,Chandler Bing,Phoebe Buffay
9,20,1,Chandler Bing,Monica Geller
9,20,1,Chandler Bing,Ross Geller
9,20,1,Chandler Bing,Rachel Green
9,20,1,Phoebe Buffay,Monica Geller
9,20,1,Phoebe Buffay,Ross Geller
9,20,1,Rachel Green,Phoebe Buffay
9,20,1,Monica Geller,Ross Geller
9,20,1,Rachel Green,Monica Geller
9,20,1,Rachel Green,Ross Geller
9,20,2,Rachel Green,Monica Geller
9,20,2,Monica Geller,Ross Geller
9,20,2,Chandler Bing,Monica Geller
9,20,2,Gunther,Monica Geller
9,20,2,Monica Geller,Charlie Wheeler
9,20,2,Rachel Green,Ross Geller
9,20,2,Chandler Bing,Rachel Green
9,20,2,Gunther,Rachel Green
9,20,2,Rachel Green,Charlie Wheeler
9,20,2,Chandler Bing,Ross Geller
9,20,2,Gunther,Ross Geller
9,20,2,Ross Geller,Charlie Wheeler
9,20,2,Chandler Bing,Gunther
9,20,2,Chandler Bing,Charlie Wheeler
9,20,2,Gunther,Charlie Wheeler
9,20,3,Rachel Green,Joey Tribbiani
9,20,4,Ross Geller,Charlie Wheeler
9,20,5,Phoebe Buffay,Ross Geller
9,20,5,Ross Geller,Charlie Wheeler
9,20,5,Monica Geller,Ross Geller
9,20,5,Rachel Green,Ross Geller
9,20,5,Ross Geller,Joey Tribbiani
9,20,5,Ross Geller,#ALL#
9,20,5,Phoebe Buffay,Charlie Wheeler
9,20,5,Phoebe Buffay,Monica Geller
9,20,5,Rachel Green,Phoebe Buffay
9,20,5,Phoebe Buffay,Joey Tribbiani
9,20,5,Phoebe Buffay,#ALL#
9,20,5,Monica Geller,Charlie Wheeler
9,20,5,Rachel Green,Charlie Wheeler
9,20,5,Charlie Wheeler,Joey Tribbiani
9,20,5,Charlie Wheeler,#ALL#
9,20,5,Rachel Green,Monica Geller
9,20,5,Monica Geller,Joey Tribbiani
9,20,5,Monica Geller,#ALL#
9,20,5,Rachel Green,Joey Tribbiani
9,20,5,Rachel Green,#ALL#
9,20,5,#ALL#,Joey Tribbiani
9,20,6,Monica Geller,Joey Tribbiani
9,20,6,Phoebe Buffay,Joey Tribbiani
9,20,6,Phoebe Buffay,Monica Geller
9,20,8,Rachel Green,Monica Geller
9,20,8,Monica Geller,Charlie Wheeler
9,20,8,Monica Geller,Ross Geller
9,20,8,Phoebe Buffay,Monica Geller
9,20,8,Rachel Green,Charlie Wheeler
9,20,8,Rachel Green,Ross Geller
9,20,8,Rachel Green,Phoebe Buffay
9,20,8,Ross Geller,Charlie Wheeler
9,20,8,Phoebe Buffay,Charlie Wheeler
9,20,8,Phoebe Buffay,Ross Geller
9,20,10,Ross Geller,Joey Tribbiani
9,20,10,Monica Geller,Joey Tribbiani
9,20,10,Rachel Green,Joey Tribbiani
9,20,10,Chandler Bing,Joey Tribbiani
9,20,10,Monica Geller,Ross Geller
9,20,10,Rachel Green,Ross Geller
9,20,10,Chandler Bing,Ross Geller
9,20,10,Rachel Green,Monica Geller
9,20,10,Chandler Bing,Monica Geller
9,20,10,Chandler Bing,Rachel Green
9,20,11,Phoebe Buffay,Ross Geller
9,20,11,Phoebe Buffay,Monica Geller
9,20,11,Rachel Green,Phoebe Buffay
9,20,11,Chandler Bing,Phoebe Buffay
9,20,11,Monica Geller,Ross Geller
9,20,11,Rachel Green,Ross Geller
9,20,11,Chandler Bing,Ross Geller
9,20,11,Rachel Green,Monica Geller
9,20,11,Chandler Bing,Monica Geller
9,20,11,Chandler Bing,Rachel Green
9,21,1,Monica Geller,Ross Geller
9,21,1,Chandler Bing,Monica Geller
9,21,1,Rachel Green,Monica Geller
9,21,1,Phoebe Buffay,Monica Geller
9,21,1,Monica Geller,Joey Tribbiani
9,21,1,Monica Geller,#ALL#
9,21,1,Monica Geller,Charlie Wheeler
9,21,1,Chandler Bing,Ross Geller
9,21,1,Rachel Green,Ross Geller
9,21,1,Phoebe Buffay,Ross Geller
9,21,1,Ross Geller,Joey Tribbiani
9,21,1,Ross Geller,#ALL#
9,21,1,Ross Geller,Charlie Wheeler
9,21,1,Chandler Bing,Rachel Green
9,21,1,Chandler Bing,Phoebe Buffay
9,21,1,Chandler Bing,Joey Tribbiani
9,21,1,Chandler Bing,#ALL#
9,21,1,Chandler Bing,Charlie Wheeler
9,21,1,Rachel Green,Phoebe Buffay
9,21,1,Rachel Green,Joey Tribbiani
9,21,1,Rachel Green,#ALL#
9,21,1,Rachel Green,Charlie Wheeler
9,21,1,Phoebe Buffay,Joey Tribbiani
9,21,1,Phoebe Buffay,#ALL#
9,21,1,Phoebe Buffay,Charlie Wheeler
9,21,1,#ALL#,Joey Tribbiani
9,21,1,Charlie Wheeler,Joey Tribbiani
9,21,1,Charlie Wheeler,#ALL#
9,21,2,Phoebe Buffay,Monica Geller
9,21,2,Rachel Green,Phoebe Buffay
9,21,2,Rachel Green,Monica Geller
9,21,3,Chandler Bing,Monica Geller
9,21,4,Charlie Wheeler,Joey Tribbiani
9,21,5,Rachel Green,Phoebe Buffay
9,21,6,Ross Geller,Joey Tribbiani
9,21,7,Chandler Bing,Monica Geller
9,21,7,Chandler Bing,Janice Litman Goralnik
9,21,7,Monica Geller,Janice Litman Goralnik
9,21,8,Rachel Green,Phoebe Buffay
9,21,8,Phoebe Buffay,Monica Geller
9,21,8,Rachel Green,Monica Geller
9,21,9,Ross Geller,Joey Tribbiani
9,21,10,Chandler Bing,Janice Litman Goralnik
9,21,11,Rachel Green,Phoebe Buffay
9,21,12,Ross Geller,Charlie Wheeler
9,21,12,Ross Geller,Joey Tribbiani
9,21,12,Charlie Wheeler,Joey Tribbiani
9,21,13,Chandler Bing,Monica Geller
9,22,1,Rachel Green,Charlie Wheeler
9,22,1,Charlie Wheeler,Joey Tribbiani
9,22,1,Phoebe Buffay,Charlie Wheeler
9,22,1,Chandler Bing,Charlie Wheeler
9,22,1,Monica Geller,Charlie Wheeler
9,22,1,Rachel Green,Joey Tribbiani
9,22,1,Rachel Green,Phoebe Buffay
9,22,1,Chandler Bing,Rachel Green
9,22,1,Rachel Green,Monica Geller
9,22,1,Phoebe Buffay,Joey Tribbiani
9,22,1,Chandler Bing,Joey Tribbiani
9,22,1,Monica Geller,Joey Tribbiani
9,22,1,Chandler Bing,Phoebe Buffay
9,22,1,Phoebe Buffay,Monica Geller
9,22,1,Chandler Bing,Monica Geller
9,22,2,Rachel Green,Charlie Wheeler
9,22,2,Rachel Green,Joey Tribbiani
9,22,2,Rachel Green,Ross Geller
9,22,2,Chandler Bing,Rachel Green
9,22,2,Charlie Wheeler,Joey Tribbiani
9,22,2,Ross Geller,Charlie Wheeler
9,22,2,Chandler Bing,Charlie Wheeler
9,22,2,Ross Geller,Joey Tribbiani
9,22,2,Chandler Bing,Joey Tribbiani
9,22,2,Chandler Bing,Ross Geller
9,22,4,Rachel Green,Phoebe Buffay
9,22,4,Phoebe Buffay,Charlie Wheeler
9,22,4,Rachel Green,Charlie Wheeler
9,22,5,Chandler Bing,Monica Geller
9,22,6,Rachel Green,Phoebe Buffay
9,22,7,Ross Geller,Joey Tribbiani
9,22,8,Chandler Bing,Monica Geller
9,22,9,Rachel Green,Phoebe Buffay
9,22,9,Rachel Green,Charlie Wheeler
9,22,9,Phoebe Buffay,Charlie Wheeler
9,22,11,Phoebe Buffay,Joey Tribbiani
9,22,12,David,Phoebe Buffay
9,22,12,Phoebe Buffay,Charlie Wheeler
9,22,12,Rachel Green,Phoebe Buffay
9,22,12,Chandler Bing,Phoebe Buffay
9,22,12,Phoebe Buffay,Monica Geller
9,22,12,David,Charlie Wheeler
9,22,12,David,Rachel Green
9,22,12,Chandler Bing,David
9,22,12,David,Monica Geller
9,22,12,Rachel Green,Charlie Wheeler
9,22,12,Chandler Bing,Charlie Wheeler
9,22,12,Monica Geller,Charlie Wheeler
9,22,12,Chandler Bing,Rachel Green
9,22,12,Rachel Green,Monica Geller
9,22,12,Chandler Bing,Monica Geller
9,23,1,Ross Geller,Joey Tribbiani
9,23,1,Rachel Green,Joey Tribbiani
9,23,1,Chandler Bing,Joey Tribbiani
9,23,1,Phoebe Buffay,Joey Tribbiani
9,23,1,Charlie Wheeler,Joey Tribbiani
9,23,1,Woman,Joey Tribbiani
9,23,1,Rachel Green,Ross Geller
9,23,1,Chandler Bing,Ross Geller
9,23,1,Phoebe Buffay,Ross Geller
9,23,1,Ross Geller,Charlie Wheeler
9,23,1,Ross Geller,Woman
9,23,1,Chandler Bing,Rachel Green
9,23,1,Rachel Green,Phoebe Buffay
9,23,1,Rachel Green,Charlie Wheeler
9,23,1,Rachel Green,Woman
9,23,1,Chandler Bing,Phoebe Buffay
9,23,1,Chandler Bing,Charlie Wheeler
9,23,1,Chandler Bing,Woman
9,23,1,Phoebe Buffay,Charlie Wheeler
9,23,1,Phoebe Buffay,Woman
9,23,1,Woman,Charlie Wheeler
9,23,2,David,Monica Geller
9,23,2,Chandler Bing,Monica Geller
9,23,2,Phoebe Buffay,Monica Geller
9,23,2,Chandler Bing,David
9,23,2,David,Phoebe Buffay
9,23,2,Chandler Bing,Phoebe Buffay
9,23,3,Chandler Bing,David
9,23,4,Charlie Wheeler,Joey Tribbiani
9,23,4,Ross Geller,Joey Tribbiani
9,23,4,Ross Geller,Charlie Wheeler
9,23,5,Chandler Bing,Monica Geller
9,23,6,Rachel Green,Joey Tribbiani
9,23,6,Monica Geller,Joey Tribbiani
9,23,6,Chandler Bing,Joey Tribbiani
9,23,6,Phoebe Buffay,Joey Tribbiani
9,23,6,David,Joey Tribbiani
9,23,6,Rachel Green,Monica Geller
9,23,6,Chandler Bing,Rachel Green
9,23,6,Rachel Green,Phoebe Buffay
9,23,6,David,Rachel Green
9,23,6,Chandler Bing,Monica Geller
9,23,6,Phoebe Buffay,Monica Geller
9,23,6,David,Monica Geller
9,23,6,Chandler Bing,Phoebe Buffay
9,23,6,Chandler Bing,David
9,23,6,David,Phoebe Buffay
9,23,7,Ross Geller,Charlie Wheeler
9,23,7,Ross Geller,Joey Tribbiani
9,23,7,Chandler Bing,Ross Geller
9,23,7,Rachel Green,Ross Geller
9,23,7,Charlie Wheeler,Joey Tribbiani
9,23,7,Chandler Bing,Charlie Wheeler
9,23,7,Rachel Green,Charlie Wheeler
9,23,7,Chandler Bing,Joey Tribbiani
9,23,7,Rachel Green,Joey Tribbiani
9,23,7,Chandler Bing,Rachel Green
9,23,8,Monica Geller,Mike Hannigan
9,23,8,Chandler Bing,Mike Hannigan
9,23,8,Chandler Bing,Monica Geller
9,23,9,Rachel Green,Joey Tribbiani
9,23,9,Waiter,Joey Tribbiani
9,23,9,Rachel Green,Waiter
9,23,10,Ross Geller,Charlie Wheeler
9,23,11,Rachel Green,Joey Tribbiani
9,23,11,Charlie Wheeler,Joey Tribbiani
9,23,11,Ross Geller,Joey Tribbiani
9,23,11,Rachel Green,Charlie Wheeler
9,23,11,Rachel Green,Ross Geller
9,23,11,Ross Geller,Charlie Wheeler
9,23,12,Chandler Bing,Monica Geller
9,23,12,David,Monica Geller
9,23,12,Phoebe Buffay,Monica Geller
9,23,12,Monica Geller,Mike Hannigan
9,23,12,Chandler Bing,David
9,23,12,Chandler Bing,Phoebe Buffay
9,23,12,Chandler Bing,Mike Hannigan
9,23,12,David,Phoebe Buffay
9,23,12,David,Mike Hannigan
9,23,12,Phoebe Buffay,Mike Hannigan
9,24,1,Chandler Bing,Monica Geller
9,24,1,Chandler Bing,Rachel Green
9,24,1,Chandler Bing,Ross Geller
9,24,1,Rachel Green,Monica Geller
9,24,1,Monica Geller,Ross Geller
9,24,1,Rachel Green,Ross Geller
9,24,2,Rachel Green,Ross Geller
9,24,2,Chandler Bing,Ross Geller
9,24,2,Ross Geller,Charlie Wheeler
9,24,2,Ross Geller,Joey Tribbiani
9,24,2,Chandler Bing,Rachel Green
9,24,2,Rachel Green,Charlie Wheeler
9,24,2,Rachel Green,Joey Tribbiani
9,24,2,Chandler Bing,Charlie Wheeler
9,24,2,Chandler Bing,Joey Tribbiani
9,24,2,Charlie Wheeler,Joey Tribbiani
9,24,3,Rachel Green,Ross Geller
9,24,3,Monica Geller,Ross Geller
9,24,3,Ross Geller,Joey Tribbiani
9,24,3,Ross Geller,Mike Hannigan
9,24,3,Ross Geller,Charlie Wheeler
9,24,3,Rachel Green,Monica Geller
9,24,3,Rachel Green,Joey Tribbiani
9,24,3,Rachel Green,Mike Hannigan
9,24,3,Rachel Green,Charlie Wheeler
9,24,3,Monica Geller,Joey Tribbiani
9,24,3,Monica Geller,Mike Hannigan
9,24,3,Monica Geller,Charlie Wheeler
9,24,3,Mike Hannigan,Joey Tribbiani
9,24,3,Charlie Wheeler,Joey Tribbiani
9,24,3,Charlie Wheeler,Mike Hannigan
9,24,4,Phoebe Buffay,Monica Geller
9,24,4,Monica Geller,Mike Hannigan
9,24,4,Chandler Bing,Monica Geller
9,24,4,Phoebe Buffay,Mike Hannigan
9,24,4,Chandler Bing,Phoebe Buffay
9,24,4,Chandler Bing,Mike Hannigan
9,24,5,Charlie Wheeler,Joey Tribbiani
9,24,6,Phoebe Buffay,Monica Geller
9,24,6,Chandler Bing,Monica Geller
9,24,6,Monica Geller,Mike Hannigan
9,24,6,Chandler Bing,Phoebe Buffay
9,24,6,Phoebe Buffay,Mike Hannigan
9,24,6,Chandler Bing,Mike Hannigan
9,24,7,Rachel Green,Joey Tribbiani
9,24,8,Rachel Green,Joey Tribbiani
9,24,9,Monica Geller,Mike Hannigan
9,24,9,Chandler Bing,Monica Geller
9,24,9,Phoebe Buffay,Monica Geller
9,24,9,Chandler Bing,Mike Hannigan
9,24,9,Phoebe Buffay,Mike Hannigan
9,24,9,Chandler Bing,Phoebe Buffay
9,24,10,Ross Geller,Woman
9,24,10,Ross Geller,Charlie Wheeler
9,24,10,Charlie Wheeler,Woman
9,24,11,Chandler Bing,Mike Hannigan
9,24,11,Monica Geller,Mike Hannigan
9,24,11,Phoebe Buffay,Mike Hannigan
9,24,11,Chandler Bing,Monica Geller
9,24,11,Chandler Bing,Phoebe Buffay
9,24,11,Phoebe Buffay,Monica Geller
9,24,12,Ross Geller,Charlie Wheeler
9,24,12,Rachel Green,Charlie Wheeler
9,24,12,Rachel Green,Ross Geller
10,1,1,Chandler Bing,Monica Geller
10,1,1,Phoebe Buffay,Monica Geller
10,1,1,Monica Geller,Ross Geller
10,1,1,Monica Geller,Charlie Wheeler
10,1,1,Rachel Green,Monica Geller
10,1,1,Monica Geller,Joey Tribbiani
10,1,1,Chandler Bing,Phoebe Buffay
10,1,1,Chandler Bing,Ross Geller
10,1,1,Chandler Bing,Charlie Wheeler
10,1,1,Chandler Bing,Rachel Green
10,1,1,Chandler Bing,Joey Tribbiani
10,1,1,Phoebe Buffay,Ross Geller
10,1,1,Phoebe Buffay,Charlie Wheeler
10,1,1,Rachel Green,Phoebe Buffay
10,1,1,Phoebe Buffay,Joey Tribbiani
10,1,1,Ross Geller,Charlie Wheeler
10,1,1,Rachel Green,Ross Geller
10,1,1,Ross Geller,Joey Tribbiani
10,1,1,Rachel Green,Charlie Wheeler
10,1,1,Charlie Wheeler,Joey Tribbiani
10,1,1,Rachel Green,Joey Tribbiani
10,1,2,Chandler Bing,Ross Geller
10,1,2,Ross Geller,Charlie Wheeler
10,1,2,Phoebe Buffay,Ross Geller
10,1,2,Monica Geller,Ross Geller
10,1,2,Chandler Bing,Charlie Wheeler
10,1,2,Chandler Bing,Phoebe Buffay
10,1,2,Chandler Bing,Monica Geller
10,1,2,Phoebe Buffay,Charlie Wheeler
10,1,2,Monica Geller,Charlie Wheeler
10,1,2,Phoebe Buffay,Monica Geller
10,1,3,Chandler Bing,Joey Tribbiani
10,1,3,Ross Geller,Joey Tribbiani
10,1,3,Phoebe Buffay,Joey Tribbiani
10,1,3,Mike Hannigan,Joey Tribbiani
10,1,3,Charlie Wheeler,Joey Tribbiani
10,1,3,Rachel Green,Joey Tribbiani
10,1,3,Chandler Bing,Ross Geller
10,1,3,Chandler Bing,Phoebe Buffay
10,1,3,Chandler Bing,Mike Hannigan
10,1,3,Chandler Bing,Charlie Wheeler
10,1,3,Chandler Bing,Rachel Green
10,1,3,Phoebe Buffay,Ross Geller
10,1,3,Ross Geller,Mike Hannigan
10,1,3,Ross Geller,Charlie Wheeler
10,1,3,Rachel Green,Ross Geller
10,1,3,Phoebe Buffay,Mike Hannigan
10,1,3,Phoebe Buffay,Charlie Wheeler
10,1,3,Rachel Green,Phoebe Buffay
10,1,3,Charlie Wheeler,Mike Hannigan
10,1,3,Rachel Green,Mike Hannigan
10,1,3,Rachel Green,Charlie Wheeler
10,1,4,Phoebe Buffay,Mike Hannigan
10,1,5,Chandler Bing,Monica Geller
10,1,6,Rachel Green,Ross Geller
10,1,8,Chandler Bing,Monica Geller
10,1,9,Rachel Green,Joey Tribbiani
10,1,10,Chandler Bing,Monica Geller
10,2,1,Rachel Green,Joey Tribbiani
10,2,2,Rachel Green,Ross Geller
10,2,2,Rachel Green,Joey Tribbiani
10,2,2,Ross Geller,Joey Tribbiani
10,2,3,Chandler Bing,Monica Geller
10,2,3,Phoebe Buffay,Monica Geller
10,2,3,Frank Buffay Jr.,Monica Geller
10,2,3,Chandler Bing,Phoebe Buffay
10,2,3,Frank Buffay Jr.,Chandler Bing
10,2,3,Frank Buffay Jr.,Phoebe Buffay
10,2,4,Rachel Green,Joey Tribbiani
10,2,4,Charlie Wheeler,Joey Tribbiani
10,2,4,Ross Geller,Joey Tribbiani
10,2,4,Rachel Green,Charlie Wheeler
10,2,4,Rachel Green,Ross Geller
10,2,4,Ross Geller,Charlie Wheeler
10,2,5,Frank Buffay Jr.,Phoebe Buffay
10,2,6,Chandler Bing,Monica Geller
10,2,7,Rachel Green,Ross Geller
10,2,7,Ross Geller,Joey Tribbiani
10,2,7,Ross Geller,Charlie Wheeler
10,2,7,Rachel Green,Joey Tribbiani
10,2,7,Rachel Green,Charlie Wheeler
10,2,7,Charlie Wheeler,Joey Tribbiani
10,2,8,Frank Buffay Jr.,Phoebe Buffay
10,2,9,Chandler Bing,Monica Geller
10,2,10,Rachel Green,Ross Geller
10,2,10,Ross Geller,Joey Tribbiani
10,2,10,Ross Geller,Charlie Wheeler
10,2,10,Rachel Green,Joey Tribbiani
10,2,10,Rachel Green,Charlie Wheeler
10,2,10,Charlie Wheeler,Joey Tribbiani
10,2,11,Ross Geller,Joey Tribbiani
10,2,12,Phoebe Buffay,Monica Geller
10,2,12,Chandler Bing,Monica Geller
10,2,12,Chandler Bing,Phoebe Buffay
10,3,1,Chandler Bing,Joey Tribbiani
10,3,2,Chandler Bing,Monica Geller
10,3,2,Monica Geller,Ross Geller
10,3,2,Phoebe Buffay,Monica Geller
10,3,2,Chandler Bing,Ross Geller
10,3,2,Chandler Bing,Phoebe Buffay
10,3,2,Phoebe Buffay,Ross Geller
10,3,4,Rachel Green,Joey Tribbiani
10,3,5,Phoebe Buffay,Monica Geller
10,3,5,Chandler Bing,Monica Geller
10,3,5,Chandler Bing,Phoebe Buffay
10,3,6,Rachel Green,Joey Tribbiani
10,3,7,Chandler Bing,Ross Geller
10,3,7,Chandler Bing,Monica Geller
10,3,7,Chandler Bing,Rachel Green
10,3,7,Chandler Bing,Joey Tribbiani
10,3,7,Monica Geller,Ross Geller
10,3,7,Rachel Green,Ross Geller
10,3,7,Ross Geller,Joey Tribbiani
10,3,7,Rachel Green,Monica Geller
10,3,7,Monica Geller,Joey Tribbiani
10,3,7,Rachel Green,Joey Tribbiani
10,3,8,Phoebe Buffay,Monica Geller
10,3,9,Rachel Green,Joey Tribbiani
10,3,9,Monica Geller,Joey Tribbiani
10,3,9,Chandler Bing,Joey Tribbiani
10,3,9,Phoebe Buffay,Joey Tribbiani
10,3,9,Rachel Green,Monica Geller
10,3,9,Chandler Bing,Rachel Green
10,3,9,Rachel Green,Phoebe Buffay
10,3,9,Chandler Bing,Monica Geller
10,3,9,Phoebe Buffay,Monica Geller
10,3,9,Chandler Bing,Phoebe Buffay
10,3,10,Phoebe Buffay,Monica Geller
10,3,12,Rachel Green,Joey Tribbiani
10,3,12,Chandler Bing,Rachel Green
10,3,12,Chandler Bing,Joey Tribbiani
10,3,13,Chandler Bing,Ross Geller
10,4,1,Chandler Bing,Monica Geller
10,4,1,Rachel Green,Monica Geller
10,4,1,Monica Geller,Ross Geller
10,4,1,Chandler Bing,Rachel Green
10,4,1,Chandler Bing,Ross Geller
10,4,1,Rachel Green,Ross Geller
10,4,2,Rachel Green,Phoebe Buffay
10,4,2,Rachel Green,Ross Geller
10,4,2,Rachel Green,Joey Tribbiani
10,4,2,Rachel Green,Monica Geller
10,4,2,Chandler Bing,Rachel Green
10,4,2,Rachel Green,Jack Geller
10,4,2,Rachel Green,Judy Geller
10,4,2,Rachel Green,#ALL#
10,4,2,Phoebe Buffay,Ross Geller
10,4,2,Phoebe Buffay,Joey Tribbiani
10,4,2,Phoebe Buffay,Monica Geller
10,4,2,Chandler Bing,Phoebe Buffay
10,4,2,Phoebe Buffay,Jack Geller
10,4,2,Judy Geller,Phoebe Buffay
10,4,2,Phoebe Buffay,#ALL#
10,4,2,Ross Geller,Joey Tribbiani
10,4,2,Monica Geller,Ross Geller
10,4,2,Chandler Bing,Ross Geller
10,4,2,Ross Geller,Jack Geller
10,4,2,Judy Geller,Ross Geller
10,4,2,Ross Geller,#ALL#
10,4,2,Monica Geller,Joey Tribbiani
10,4,2,Chandler Bing,Joey Tribbiani
10,4,2,Jack Geller,Joey Tribbiani
10,4,2,Judy Geller,Joey Tribbiani
10,4,2,#ALL#,Joey Tribbiani
10,4,2,Chandler Bing,Monica Geller
10,4,2,Monica Geller,Jack Geller
10,4,2,Judy Geller,Monica Geller
10,4,2,Monica Geller,#ALL#
10,4,2,Chandler Bing,Jack Geller
10,4,2,Chandler Bing,Judy Geller
10,4,2,Chandler Bing,#ALL#
10,4,2,Judy Geller,Jack Geller
10,4,2,#ALL#,Jack Geller
10,4,2,Judy Geller,#ALL#
10,4,3,Judy Geller,Jack Geller
10,4,3,Judy Geller,Ross Geller
10,4,3,Judy Geller,Rachel Green
10,4,3,Judy Geller,Monica Geller
10,4,3,Judy Geller,Phoebe Buffay
10,4,3,Judy Geller,Joey Tribbiani
10,4,3,Chandler Bing,Judy Geller
10,4,3,Ross Geller,Jack Geller
10,4,3,Rachel Green,Jack Geller
10,4,3,Monica Geller,Jack Geller
10,4,3,Phoebe Buffay,Jack Geller
10,4,3,Joey Tribbiani,Jack Geller
10,4,3,Chandler Bing,Jack Geller
10,4,3,Rachel Green,Ross Geller
10,4,3,Monica Geller,Ross Geller
10,4,3,Phoebe Buffay,Ross Geller
10,4,3,Ross Geller,Joey Tribbiani
10,4,3,Chandler Bing,Ross Geller
10,4,3,Rachel Green,Monica Geller
10,4,3,Rachel Green,Phoebe Buffay
10,4,3,Rachel Green,Joey Tribbiani
10,4,3,Chandler Bing,Rachel Green
10,4,3,Phoebe Buffay,Monica Geller
10,4,3,Monica Geller,Joey Tribbiani
10,4,3,Chandler Bing,Monica Geller
10,4,3,Phoebe Buffay,Joey Tribbiani
10,4,3,Chandler Bing,Phoebe Buffay
10,4,3,Chandler Bing,Joey Tribbiani
10,4,4,Rachel Green,Ross Geller
10,4,4,Rachel Green,Phoebe Buffay
10,4,4,Phoebe Buffay,Ross Geller
10,5,1,Rachel Green,Joey Tribbiani
10,5,1,Rachel Green,Monica Geller
10,5,1,Chandler Bing,Rachel Green
10,5,1,Rachel Green,Phoebe Buffay
10,5,1,Rachel Green,#ALL#
10,5,1,Monica Geller,Joey Tribbiani
10,5,1,Chandler Bing,Joey Tribbiani
10,5,1,Phoebe Buffay,Joey Tribbiani
10,5,1,#ALL#,Joey Tribbiani
10,5,1,Chandler Bing,Monica Geller
10,5,1,Phoebe Buffay,Monica Geller
10,5,1,Monica Geller,#ALL#
10,5,1,Chandler Bing,Phoebe Buffay
10,5,1,Chandler Bing,#ALL#
10,5,1,Phoebe Buffay,#ALL#
10,5,2,Ross Geller,Charlie Wheeler
10,5,2,Amy Green,Charlie Wheeler
10,5,2,Amy Green,Ross Geller
10,5,3,Rachel Green,Ross Geller
10,5,3,Amy Green,Ross Geller
10,5,3,Ross Geller,Joey Tribbiani
10,5,3,Rachel Green,Amy Green
10,5,3,Rachel Green,Joey Tribbiani
10,5,3,Amy Green,Joey Tribbiani
10,5,4,Rachel Green,Amy Green
10,5,5,Phoebe Buffay,Mike Hannigan
10,5,6,Chandler Bing,Joey Tribbiani
10,5,6,Monica Geller,Joey Tribbiani
10,5,6,Chandler Bing,Monica Geller
10,5,7,Rachel Green,Amy Green
10,5,7,Rachel Green,Joey Tribbiani
10,5,7,Amy Green,Joey Tribbiani
10,5,8,Rachel Green,Joey Tribbiani
10,5,8,Amy Green,Joey Tribbiani
10,5,8,Rachel Green,Amy Green
10,5,9,Chandler Bing,Phoebe Buffay
10,5,9,Phoebe Buffay,Monica Geller
10,5,9,Phoebe Buffay,Ross Geller
10,5,9,Rachel Green,Phoebe Buffay
10,5,9,Phoebe Buffay,Amy Green
10,5,9,Chandler Bing,Monica Geller
10,5,9,Chandler Bing,Ross Geller
10,5,9,Chandler Bing,Rachel Green
10,5,9,Chandler Bing,Amy Green
10,5,9,Monica Geller,Ross Geller
